2017-07-11 09:09:41,9.883494500830608,-1.0,-8.920856592727318
2017-07-11 09:09:41,9.785762120798069,-1.0,-8.92809402897717
2017-07-11 09:09:41,9.454437996367076,-1.0,-8.95262977882598
2017-07-11 09:09:41,9.053476419285857,-1.0,-8.982322433929653
2017-07-11 09:09:42,8.63175479854769,-1.0,-9.01355244535742
2017-07-11 09:09:42,8.203844275196971,-1.0,-9.045240767409553
2017-07-11 09:09:42,7.775427296935291,-1.0,-9.087498251280692
2017-07-11 09:09:42,7.4460534201271145,-1.0,-9.137061462208436
2017-07-11 09:09:42,7.347861774658142,-1.0,-9.15183705182983
2017-07-11 09:09:42,7.347861774658142,-1.0,-9.15183705182983
2017-07-11 09:09:42,7.312944633073215,-1.0,-9.15183705182983
2017-07-11 09:09:42,7.312944633073215,-1.0,-9.15183705182983
2017-07-11 09:09:42,7.312944633073215,-1.0,-9.15183705182983
2017-07-11 09:09:42,7.312944633073215,-1.0,-9.15183705182983
2017-07-11 09:09:43,7.312944633073215,-1.0,-9.15183705182983
2017-07-11 09:09:43,7.312944633073215,-1.0,-9.15183705182983
2017-07-11 09:09:43,7.312944633073215,-1.0,-9.15183705182983
2017-07-11 09:09:43,7.312944633073215,-1.0,-9.15183705182983
2017-07-11 09:09:43,7.2270871292404735,-1.0,-9.099375539443031
2017-07-11 09:09:43,6.946468453501282,-1.0,-8.92152491662904
2017-07-11 09:09:43,6.606869557779262,-1.0,-8.70629378508724
2017-07-11 09:09:43,6.249687710712237,-1.0,-8.479918923216815
2017-07-11 09:09:43,6.068762635876951,-1.0,-8.365252152883869
2017-07-11 09:09:43,6.068762635876951,-1.0,-8.365252152883869
2017-07-11 09:09:44,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:44,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:44,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:44,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:44,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:44,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:44,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:44,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:44,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:45,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:45,6.039313209468233,-1.0,-8.346587682978196
2017-07-11 09:09:45,6.039313209468233,-1.0,-8.346587682978196
