VP	Trial	Wort
58	1	Affe
58	2	Eimer
58	3	Tiger
58	4	Jacke
58	5	Fahrer
58	6	Auto
58	7	Dreieck
58	8	Kirche
58	9	Sportler
58	10	Tasche
58	11	Zange
58	12	Leiter
58	13	Rabe
58	14	Fliege
58	15	Onkel
58	16	Igel
58	17	Wecker	
58	18	Karte
58	19	Nudel
58	20	Pilot
58	1	Affe
58	2	Eimer
58	3	Tiger
58	4	Jacke
58	5	Fahrer
58	6	Auto
58	7	Dreieck
58	8	Kirche
58	9	Sportler
58	10	Tasche
58	11	Zange
58	12	Leiter
58	13	Rabe
58	14	Fliege
58	15	Onkel
58	16	Igel
58	17	Wecker	
58	18	Karte
58	19	Nudel
58	20	Pilot
