VP	Trial	Wort
88	1	Dreieck
88	2	Fliege
88	3	Nudel
88	4	Wecker	
88	5	Zange
88	6	Auto
88	7	Pilot
88	8	Jacke
88	9	Rabe
88	10	Tiger
88	11	Tasche
88	12	Onkel
88	13	Karte
88	14	Igel
88	15	Leiter
88	16	Sportler
88	17	Kirche
88	18	Affe
88	19	Eimer
88	20	Fahrer
88	1	Dreieck
88	2	Fliege
88	3	Nudel
88	4	Wecker	
88	5	Zange
88	6	Auto
88	7	Pilot
88	8	Jacke
88	9	Rabe
88	10	Tiger
88	11	Tasche
88	12	Onkel
88	13	Karte
88	14	Igel
88	15	Leiter
88	16	Sportler
88	17	Kirche
88	18	Affe
88	19	Eimer
88	20	Fahrer
