VP	Trial	Wort
32	1	Leiter
32	2	Tiger
32	3	Dreieck
32	4	Auto
32	5	Wecker	
32	6	Tasche
32	7	Zange
32	8	Kirche
32	9	Pilot
32	10	Onkel
32	11	Nudel
32	12	Sportler
32	13	Karte
32	14	Jacke
32	15	Fahrer
32	16	Rabe
32	17	Eimer
32	18	Igel
32	19	Fliege
32	20	Affe
32	1	Leiter
32	2	Tiger
32	3	Dreieck
32	4	Auto
32	5	Wecker	
32	6	Tasche
32	7	Zange
32	8	Kirche
32	9	Pilot
32	10	Onkel
32	11	Nudel
32	12	Sportler
32	13	Karte
32	14	Jacke
32	15	Fahrer
32	16	Rabe
32	17	Eimer
32	18	Igel
32	19	Fliege
32	20	Affe
