VP	Trial	Wort
15	1	Jacke
15	2	Nudel
15	3	Sportler
15	4	Wecker	
15	5	Igel
15	6	Pilot
15	7	Leiter
15	8	Tiger
15	9	Affe
15	10	Rabe
15	11	Eimer
15	12	Zange
15	13	Fahrer
15	14	Auto
15	15	Onkel
15	16	Tasche
15	17	Dreieck
15	18	Fliege
15	19	Karte
15	20	Kirche
15	1	Jacke
15	2	Nudel
15	3	Sportler
15	4	Wecker	
15	5	Igel
15	6	Pilot
15	7	Leiter
15	8	Tiger
15	9	Affe
15	10	Rabe
15	11	Eimer
15	12	Zange
15	13	Fahrer
15	14	Auto
15	15	Onkel
15	16	Tasche
15	17	Dreieck
15	18	Fliege
15	19	Karte
15	20	Kirche
