VP	Trial	Wort
35	1	Pilot
35	2	Igel
35	3	Nudel
35	4	Rabe
35	5	Eimer
35	6	Wecker	
35	7	Leiter
35	8	Kirche
35	9	Auto
35	10	Tiger
35	11	Jacke
35	12	Dreieck
35	13	Zange
35	14	Fahrer
35	15	Sportler
35	16	Karte
35	17	Fliege
35	18	Tasche
35	19	Affe
35	20	Onkel
35	1	Pilot
35	2	Igel
35	3	Nudel
35	4	Rabe
35	5	Eimer
35	6	Wecker	
35	7	Leiter
35	8	Kirche
35	9	Auto
35	10	Tiger
35	11	Jacke
35	12	Dreieck
35	13	Zange
35	14	Fahrer
35	15	Sportler
35	16	Karte
35	17	Fliege
35	18	Tasche
35	19	Affe
35	20	Onkel
