VP	Trial	Wort
78	1	Fahrer
78	2	Wecker	
78	3	Leiter
78	4	Tiger
78	5	Fliege
78	6	Tasche
78	7	Auto
78	8	Zange
78	9	Karte
78	10	Rabe
78	11	Jacke
78	12	Onkel
78	13	Kirche
78	14	Pilot
78	15	Nudel
78	16	Sportler
78	17	Dreieck
78	18	Affe
78	19	Eimer
78	20	Igel
78	1	Fahrer
78	2	Wecker	
78	3	Leiter
78	4	Tiger
78	5	Fliege
78	6	Tasche
78	7	Auto
78	8	Zange
78	9	Karte
78	10	Rabe
78	11	Jacke
78	12	Onkel
78	13	Kirche
78	14	Pilot
78	15	Nudel
78	16	Sportler
78	17	Dreieck
78	18	Affe
78	19	Eimer
78	20	Igel
