VP	Trial	Wort
52	1	Fahrer
52	2	Zange
52	3	Onkel
52	4	Sportler
52	5	Tiger
52	6	Igel
52	7	Auto
52	8	Rabe
52	9	Wecker	
52	10	Nudel
52	11	Tasche
52	12	Fliege
52	13	Jacke
52	14	Karte
52	15	Eimer
52	16	Leiter
52	17	Kirche
52	18	Affe
52	19	Dreieck
52	20	Pilot
52	1	Fahrer
52	2	Zange
52	3	Onkel
52	4	Sportler
52	5	Tiger
52	6	Igel
52	7	Auto
52	8	Rabe
52	9	Wecker	
52	10	Nudel
52	11	Tasche
52	12	Fliege
52	13	Jacke
52	14	Karte
52	15	Eimer
52	16	Leiter
52	17	Kirche
52	18	Affe
52	19	Dreieck
52	20	Pilot
