VP	Trial	Wort
30	1	Fliege
30	2	Igel
30	3	Dreieck
30	4	Leiter
30	5	Zange
30	6	Fahrer
30	7	Pilot
30	8	Wecker	
30	9	Eimer
30	10	Onkel
30	11	Tiger
30	12	Karte
30	13	Tasche
30	14	Jacke
30	15	Kirche
30	16	Auto
30	17	Rabe
30	18	Nudel
30	19	Affe
30	20	Sportler
30	1	Fliege
30	2	Igel
30	3	Dreieck
30	4	Leiter
30	5	Zange
30	6	Fahrer
30	7	Pilot
30	8	Wecker	
30	9	Eimer
30	10	Onkel
30	11	Tiger
30	12	Karte
30	13	Tasche
30	14	Jacke
30	15	Kirche
30	16	Auto
30	17	Rabe
30	18	Nudel
30	19	Affe
30	20	Sportler
