VP	Trial	Wort
89	1	Eimer
89	2	Sportler
89	3	Affe
89	4	Auto
89	5	Igel
89	6	Kirche
89	7	Pilot
89	8	Onkel
89	9	Tasche
89	10	Leiter
89	11	Fahrer
89	12	Tiger
89	13	Karte
89	14	Wecker	
89	15	Rabe
89	16	Zange
89	17	Nudel
89	18	Fliege
89	19	Dreieck
89	20	Jacke
89	1	Eimer
89	2	Sportler
89	3	Affe
89	4	Auto
89	5	Igel
89	6	Kirche
89	7	Pilot
89	8	Onkel
89	9	Tasche
89	10	Leiter
89	11	Fahrer
89	12	Tiger
89	13	Karte
89	14	Wecker	
89	15	Rabe
89	16	Zange
89	17	Nudel
89	18	Fliege
89	19	Dreieck
89	20	Jacke
