VP	Trial	Wort
85	1	Fahrer
85	2	Fliege
85	3	Jacke
85	4	Nudel
85	5	Pilot
85	6	Zange
85	7	Karte
85	8	Affe
85	9	Leiter
85	10	Igel
85	11	Rabe
85	12	Tasche
85	13	Onkel
85	14	Auto
85	15	Sportler
85	16	Tiger
85	17	Eimer
85	18	Wecker	
85	19	Kirche
85	20	Dreieck
85	1	Fahrer
85	2	Fliege
85	3	Jacke
85	4	Nudel
85	5	Pilot
85	6	Zange
85	7	Karte
85	8	Affe
85	9	Leiter
85	10	Igel
85	11	Rabe
85	12	Tasche
85	13	Onkel
85	14	Auto
85	15	Sportler
85	16	Tiger
85	17	Eimer
85	18	Wecker	
85	19	Kirche
85	20	Dreieck
