VP	Trial	Wort
51	1	Affe
51	2	Tiger
51	3	Kirche
51	4	Fliege
51	5	Dreieck
51	6	Fahrer
51	7	Igel
51	8	Wecker	
51	9	Tasche
51	10	Karte
51	11	Sportler
51	12	Leiter
51	13	Jacke
51	14	Pilot
51	15	Rabe
51	16	Nudel
51	17	Zange
51	18	Onkel
51	19	Eimer
51	20	Auto
51	1	Affe
51	2	Tiger
51	3	Kirche
51	4	Fliege
51	5	Dreieck
51	6	Fahrer
51	7	Igel
51	8	Wecker	
51	9	Tasche
51	10	Karte
51	11	Sportler
51	12	Leiter
51	13	Jacke
51	14	Pilot
51	15	Rabe
51	16	Nudel
51	17	Zange
51	18	Onkel
51	19	Eimer
51	20	Auto
