VP	Trial	Wort
11	1	Leiter
11	2	Sportler
11	3	Kirche
11	4	Nudel
11	5	Eimer
11	6	Auto
11	7	Jacke
11	8	Rabe
11	9	Karte
11	10	Onkel
11	11	Pilot
11	12	Zange
11	13	Dreieck
11	14	Wecker	
11	15	Fahrer
11	16	Affe
11	17	Tasche
11	18	Igel
11	19	Tiger
11	20	Fliege
11	1	Leiter
11	2	Sportler
11	3	Kirche
11	4	Nudel
11	5	Eimer
11	6	Auto
11	7	Jacke
11	8	Rabe
11	9	Karte
11	10	Onkel
11	11	Pilot
11	12	Zange
11	13	Dreieck
11	14	Wecker	
11	15	Fahrer
11	16	Affe
11	17	Tasche
11	18	Igel
11	19	Tiger
11	20	Fliege
