VP	Trial	Wort
71	1	Dreieck
71	2	Affe
71	3	Tiger
71	4	Kirche
71	5	Wecker	
71	6	Jacke
71	7	Fahrer
71	8	Onkel
71	9	Zange
71	10	Igel
71	11	Tasche
71	12	Fliege
71	13	Auto
71	14	Sportler
71	15	Karte
71	16	Pilot
71	17	Nudel
71	18	Eimer
71	19	Leiter
71	20	Rabe
71	1	Dreieck
71	2	Affe
71	3	Tiger
71	4	Kirche
71	5	Wecker	
71	6	Jacke
71	7	Fahrer
71	8	Onkel
71	9	Zange
71	10	Igel
71	11	Tasche
71	12	Fliege
71	13	Auto
71	14	Sportler
71	15	Karte
71	16	Pilot
71	17	Nudel
71	18	Eimer
71	19	Leiter
71	20	Rabe
