VP	Trial	Wort
80	1	Onkel
80	2	Igel
80	3	Rabe
80	4	Tiger
80	5	Affe
80	6	Tasche
80	7	Nudel
80	8	Karte
80	9	Eimer
80	10	Fliege
80	11	Dreieck
80	12	Sportler
80	13	Leiter
80	14	Jacke
80	15	Fahrer
80	16	Wecker	
80	17	Auto
80	18	Zange
80	19	Pilot
80	20	Kirche
80	1	Onkel
80	2	Igel
80	3	Rabe
80	4	Tiger
80	5	Affe
80	6	Tasche
80	7	Nudel
80	8	Karte
80	9	Eimer
80	10	Fliege
80	11	Dreieck
80	12	Sportler
80	13	Leiter
80	14	Jacke
80	15	Fahrer
80	16	Wecker	
80	17	Auto
80	18	Zange
80	19	Pilot
80	20	Kirche
