VP	Trial	Wort
65	1	Rabe
65	2	Igel
65	3	Wecker	
65	4	Jacke
65	5	Karte
65	6	Nudel
65	7	Onkel
65	8	Tiger
65	9	Dreieck
65	10	Eimer
65	11	Sportler
65	12	Tasche
65	13	Auto
65	14	Leiter
65	15	Zange
65	16	Kirche
65	17	Pilot
65	18	Fahrer
65	19	Affe
65	20	Fliege
65	1	Rabe
65	2	Igel
65	3	Wecker	
65	4	Jacke
65	5	Karte
65	6	Nudel
65	7	Onkel
65	8	Tiger
65	9	Dreieck
65	10	Eimer
65	11	Sportler
65	12	Tasche
65	13	Auto
65	14	Leiter
65	15	Zange
65	16	Kirche
65	17	Pilot
65	18	Fahrer
65	19	Affe
65	20	Fliege
