VP	Trial	Wort
3	1	Igel
3	2	Kirche
3	3	Zange
3	4	Sportler
3	5	Wecker	
3	6	Nudel
3	7	Dreieck
3	8	Tasche
3	9	Pilot
3	10	Tiger
3	11	Fahrer
3	12	Leiter
3	13	Jacke
3	14	Onkel
3	15	Affe
3	16	Karte
3	17	Fliege
3	18	Rabe
3	19	Eimer
3	20	Auto
3	1	Igel
3	2	Kirche
3	3	Zange
3	4	Sportler
3	5	Wecker	
3	6	Nudel
3	7	Dreieck
3	8	Tasche
3	9	Pilot
3	10	Tiger
3	11	Fahrer
3	12	Leiter
3	13	Jacke
3	14	Onkel
3	15	Affe
3	16	Karte
3	17	Fliege
3	18	Rabe
3	19	Eimer
3	20	Auto
