VP	Trial	Wort
36	1	Jacke
36	2	Leiter
36	3	Affe
36	4	Pilot
36	5	Sportler
36	6	Tiger
36	7	Fliege
36	8	Zange
36	9	Wecker	
36	10	Fahrer
36	11	Eimer
36	12	Auto
36	13	Tasche
36	14	Nudel
36	15	Dreieck
36	16	Igel
36	17	Onkel
36	18	Kirche
36	19	Karte
36	20	Rabe
36	1	Jacke
36	2	Leiter
36	3	Affe
36	4	Pilot
36	5	Sportler
36	6	Tiger
36	7	Fliege
36	8	Zange
36	9	Wecker	
36	10	Fahrer
36	11	Eimer
36	12	Auto
36	13	Tasche
36	14	Nudel
36	15	Dreieck
36	16	Igel
36	17	Onkel
36	18	Kirche
36	19	Karte
36	20	Rabe
