VP	Trial	Wort
34	1	Onkel
34	2	Fliege
34	3	Tiger
34	4	Karte
34	5	Wecker	
34	6	Rabe
34	7	Affe
34	8	Leiter
34	9	Dreieck
34	10	Nudel
34	11	Sportler
34	12	Kirche
34	13	Eimer
34	14	Fahrer
34	15	Igel
34	16	Zange
34	17	Auto
34	18	Tasche
34	19	Pilot
34	20	Jacke
34	1	Onkel
34	2	Fliege
34	3	Tiger
34	4	Karte
34	5	Wecker	
34	6	Rabe
34	7	Affe
34	8	Leiter
34	9	Dreieck
34	10	Nudel
34	11	Sportler
34	12	Kirche
34	13	Eimer
34	14	Fahrer
34	15	Igel
34	16	Zange
34	17	Auto
34	18	Tasche
34	19	Pilot
34	20	Jacke
