VP	Trial	Wort
8	1	Jacke
8	2	Nudel
8	3	Dreieck
8	4	Affe
8	5	Pilot
8	6	Fliege
8	7	Onkel
8	8	Eimer
8	9	Fahrer
8	10	Rabe
8	11	Sportler
8	12	Zange
8	13	Wecker	
8	14	Kirche
8	15	Karte
8	16	Auto
8	17	Tiger
8	18	Tasche
8	19	Igel
8	20	Leiter
8	1	Jacke
8	2	Nudel
8	3	Dreieck
8	4	Affe
8	5	Pilot
8	6	Fliege
8	7	Onkel
8	8	Eimer
8	9	Fahrer
8	10	Rabe
8	11	Sportler
8	12	Zange
8	13	Wecker	
8	14	Kirche
8	15	Karte
8	16	Auto
8	17	Tiger
8	18	Tasche
8	19	Igel
8	20	Leiter
