VP	Trial	Wort
21	1	Onkel
21	2	Fahrer
21	3	Affe
21	4	Karte
21	5	Dreieck
21	6	Eimer
21	7	Jacke
21	8	Rabe
21	9	Leiter
21	10	Kirche
21	11	Pilot
21	12	Fliege
21	13	Igel
21	14	Sportler
21	15	Nudel
21	16	Zange
21	17	Wecker	
21	18	Tiger
21	19	Auto
21	20	Tasche
21	1	Onkel
21	2	Fahrer
21	3	Affe
21	4	Karte
21	5	Dreieck
21	6	Eimer
21	7	Jacke
21	8	Rabe
21	9	Leiter
21	10	Kirche
21	11	Pilot
21	12	Fliege
21	13	Igel
21	14	Sportler
21	15	Nudel
21	16	Zange
21	17	Wecker	
21	18	Tiger
21	19	Auto
21	20	Tasche
