VP	Trial	Wort
91	1	Nudel
91	2	Sportler
91	3	Fliege
91	4	Onkel
91	5	Zange
91	6	Igel
91	7	Dreieck
91	8	Rabe
91	9	Auto
91	10	Jacke
91	11	Wecker	
91	12	Tiger
91	13	Fahrer
91	14	Tasche
91	15	Karte
91	16	Pilot
91	17	Leiter
91	18	Eimer
91	19	Kirche
91	20	Affe
91	1	Nudel
91	2	Sportler
91	3	Fliege
91	4	Onkel
91	5	Zange
91	6	Igel
91	7	Dreieck
91	8	Rabe
91	9	Auto
91	10	Jacke
91	11	Wecker	
91	12	Tiger
91	13	Fahrer
91	14	Tasche
91	15	Karte
91	16	Pilot
91	17	Leiter
91	18	Eimer
91	19	Kirche
91	20	Affe
