VP	Trial	Wort
17	1	Sportler
17	2	Igel
17	3	Jacke
17	4	Affe
17	5	Onkel
17	6	Zange
17	7	Eimer
17	8	Leiter
17	9	Tasche
17	10	Auto
17	11	Rabe
17	12	Pilot
17	13	Tiger
17	14	Nudel
17	15	Fahrer
17	16	Dreieck
17	17	Karte
17	18	Fliege
17	19	Kirche
17	20	Wecker	
17	1	Sportler
17	2	Igel
17	3	Jacke
17	4	Affe
17	5	Onkel
17	6	Zange
17	7	Eimer
17	8	Leiter
17	9	Tasche
17	10	Auto
17	11	Rabe
17	12	Pilot
17	13	Tiger
17	14	Nudel
17	15	Fahrer
17	16	Dreieck
17	17	Karte
17	18	Fliege
17	19	Kirche
17	20	Wecker	
