VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
57	1	1	Tante	1	1	1	1	1717	1
57	1	2	Ampel	1	1	1	1	2485	1
57	1	3	Geige	1	1	1	1	1361	1
57	1	4	Seife	1	1	1	1	1503	1
57	1	5	Affe	2	2	2	3	1027	1
57	1	6	Wecker	2	2	2	3	1736	1
57	1	7	Tiger	2	2	2	3	2242	1
57	1	8	Biene	1	1	1	1	1227	1
57	1	9	Hose 	1	1	1	1	1914	1
57	1	10	Flasche	1	1	1	1	2179	1
57	1	11	Fahrer	2	2	2	3	1322	1
57	1	12	Tasche	2	2	2	3	1667	1
57	1	13	Nilpferd	1	1	1	1	1588	1
57	1	14	Sofa	1	1	1	1	2411	1
57	1	15	Haifisch	1	1	1	1	941	1
57	1	16	Deckel	1	1	1	1	1077	1
57	1	17	Faden	1	1	1	1	1329	1
57	1	18	Pilot	2	2	2	3	957	1
57	1	19	Ente	1	1	1	1	1045	1
57	1	20	Rabe	2	2	2	3	1785	1
57	1	21	Katze	1	1	1	1	1553	1
57	1	22	Raupe	1	1	1	1	1305	1
57	1	23	Zange	2	2	2	3	1068	1
57	1	24	Leiter	2	2	2	3	2428	1
57	1	25	Maler	1	2	1	1	2066	2
57	1	26	Dreieck	2	2	2	3	1001	2
57	1	27	Onkel	2	2	2	3	698	1
57	1	28	Fliege	2	2	2	3	1426	1
57	1	29	Zeitung	1	1	1	1	3874	1
57	1	30	Karte	2	2	2	3	3546	1
57	1	31	Kirche	2	2	2	3	936	1
57	1	32	Jacke	2	2	2	3	823	1
57	1	33	Adler	1	1	1	1	1230	1
57	1	34	Eimer	2	2	2	3	1512	1
57	1	35	Auto	2	2	2	3	961	1
57	1	36	Schnecke	1	1	1	1	1669	1
57	1	37	Paket	1	1	2	4	3575	2
57	1	38	Nudel	2	2	2	3	1081	1
57	1	39	Sportler	2	2	2	3	888	1
57	1	40	Igel	2	2	2	3	745	1
