VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
23	2	1	Ampel	1	2	2	1	2243	1
23	2	2	Schnecke	1	2	2	1	1884	1
23	2	3	Zange	2	1	1	3	1544	1
23	2	4	Pilot	2	1	1	3	950	1
23	2	5	Fliege	2	1	1	3	1736	1
23	2	6	Deckel	1	2	2	1	1351	1
23	2	7	Auto	2	1	1	3	1050	1
23	2	8	Jacke	2	2	2	2	2356	1
23	2	9	Sportler	2	1	1	3	990	1
23	2	10	Flasche	1	2	2	1	1157	1
23	2	11	Haifisch	1	2	2	1	1124	1
23	2	12	Leiter	2	1	1	3	961	1
23	2	13	Biene	1	2	2	1	1121	1
23	2	14	Karte	2	2	2	2	3638	1
23	2	15	Seife	1	2	2	1	1780	1
23	2	16	Faden	1	2	2	1	1165	1
23	2	17	Wecker	2	1	1	3	4854	1
23	2	18	Tasche	2	1	1	3	2515	1
23	2	19	Sofa	1	2	2	1	1507	1
23	2	20	Katze	1	2	2	1	1209	1
23	2	21	Tiger	2	1	1	3	1096	1
23	2	22	Nilpferd	1	1	1	4	2444	1
23	2	23	Adler	1	2	2	1	914	1
23	2	24	Rabe	2	1	1	3	2252	1
23	2	25	Hose 	1	2	2	1	844	1
23	2	26	Paket	1	2	2	1	1937	2
23	2	27	Nudel	2	1	1	3	965	1
23	2	28	Fahrer	2	1	1	3	1008	1
23	2	29	Eimer	2	1	1	3	1096	1
23	2	30	Zeitung	1	2	2	1	1042	1
23	2	31	Kirche	2	1	1	3	985	1
23	2	32	Raupe	1	2	2	1	972	1
23	2	33	Tante	1	2	2	1	1038	1
23	2	34	Dreieck	2	1	1	3	1355	1
23	2	35	Maler	1	2	2	1	3882	1
23	2	36	Geige	1	2	2	1	1193	1
23	2	37	Affe	2	1	1	3	1110	1
23	2	38	Onkel	2	1	1	3	1464	1
23	2	39	Ente	1	2	2	1	1298	1
23	2	40	Igel	2	1	1	3	1869	1
