VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
92	1	1	Geige	1	1	1	1	1388	2
92	1	2	Nudel	2	2	2	3	2241	1
92	1	3	Auto	2	2	2	3	2215	1
92	1	4	Onkel	2	2	2	3	1398	1
92	1	5	Nilpferd	1	1	1	1	1658	1
92	1	6	Ampel	1	2	2	4	2258	1
92	1	7	Tasche	2	2	2	3	1118	1
92	1	8	Tante	1	1	1	1	1735	1
92	1	9	Biene	1	2	2	4	1987	1
92	1	10	Jacke	2	2	2	3	1144	1
92	1	11	Affe	2	2	2	3	1406	1
92	1	12	Leiter	2	2	2	3	989	1
92	1	13	Pilot	2	2	2	3	906	1
92	1	14	Rabe	2	2	2	3	2049	1
92	1	15	Fliege	2	2	2	3	2628	1
92	1	16	Zange	2	2	2	3	4745	1
92	1	17	Zeitung	1	1	2	4	2127	2
92	1	18	Kirche	2	2	2	3	1641	2
92	1	19	Eimer	2	2	2	3	1315	1
92	1	20	Igel	2	2	2	3	3425	1
92	1	21	Seife	1	1	1	1	1063	1
92	1	22	Raupe	1	1	1	1	1645	1
92	1	23	Flasche	1	1	1	1	1768	1
92	1	24	Wecker	2	2	2	3	1273	1
92	1	25	Maler	1	1	1	1	1800	1
92	1	26	Haifisch	1	1	1	1	1747	1
92	1	27	Ente	1	99	99	99	99	0
92	1	28	Paket	1	1	1	1	1592	1
92	1	29	Fahrer	2	2	2	3	2265	1
92	1	30	Dreieck	2	1	1	2	3757	1
92	1	31	Sportler	2	2	2	3	1561	1
92	1	32	Katze	1	1	1	1	1080	1
92	1	33	Schnecke	1	1	1	1	985	1
92	1	34	Sofa	1	1	1	1	4849	1
92	1	35	Tiger	2	2	2	3	1320	1
92	1	36	Deckel	1	1	1	1	2452	1
92	1	37	Adler	1	1	1	1	2533	1
92	1	38	Faden	1	1	1	1	3480	1
92	1	39	Karte	2	2	2	3	2300	1
92	1	40	Hose 	1	99	99	99	99	0
