VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
3	1	1	Adler	1	1	1	1	1995	1
3	1	2	Nudel	2	2	2	3	1512	1
3	1	3	Hose 	1	1	1	1	962	1
3	1	4	Jacke	2	2	2	3	967	1
3	1	5	Ente	1	1	1	1	1426	1
3	1	6	Seife	1	2	2	4	940	1
3	1	7	Kirche	2	2	2	3	788	1
3	1	8	Igel	2	2	2	3	953	1
3	1	9	Sofa	1	1	1	1	1232	1
3	1	10	Dreieck	2	2	2	3	894	1
3	1	11	Auto	2	2	2	3	1058	1
3	1	12	Maler	1	1	1	1	997	2
3	1	13	Fliege	2	2	2	3	814	1
3	1	14	Onkel	2	2	2	3	1041	1
3	1	15	Deckel	1	1	1	1	1037	1
3	1	16	Flasche	1	1	1	1	1024	1
3	1	17	Raupe	1	1	1	1	1050	1
3	1	18	Sportler	2	2	2	3	963	1
3	1	19	Nilpferd	1	1	1	1	887	1
3	1	20	Eimer	2	2	2	3	955	1
3	1	21	Biene	1	1	1	1	878	1
3	1	22	Katze	1	1	1	1	1236	1
3	1	23	Rabe	2	2	2	3	1162	1
3	1	24	Paket	1	1	1	1	1178	1
3	1	25	Pilot	2	2	2	3	968	1
3	1	26	Tiger	2	1	1	2	917	1
3	1	27	Wecker	2	2	2	3	799	1
3	1	28	Zeitung	1	1	1	1	957	1
3	1	29	Haifisch	1	1	1	1	1352	1
3	1	30	Tasche	2	2	2	3	1250	1
3	1	31	Leiter	2	1	1	2	3577	1
3	1	32	Fahrer	2	2	2	3	1881	1
3	1	33	Faden	1	1	1	1	1747	1
3	1	34	Tante	1	1	1	1	1615	1
3	1	35	Schnecke	1	1	1	1	1521	1
3	1	36	Geige	1	1	1	1	1294	1
3	1	37	Affe	2	2	2	3	1332	1
3	1	38	Zange	2	2	2	3	1468	1
3	1	39	Karte	2	1	1	2	1376	1
3	1	40	Ampel	1	1	1	1	1514	1
