VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
61	2	1	Auto	2	2	2	2	2450	2
61	2	2	Flasche	1	1	1	4	1777	1
61	2	3	Ampel	1	2	2	1	1504	1
61	2	4	Deckel	1	2	2	1	1326	1
61	2	5	Kirche	2	1	1	3	888	1
61	2	6	Fliege	2	1	1	3	1747	1
61	2	7	Biene	1	2	2	1	1618	1
61	2	8	Schnecke	1	2	2	1	2511	1
61	2	9	Maler	1	2	2	1	2039	1
61	2	10	Pilot	2	1	1	3	956	1
61	2	11	Jacke	2	1	1	3	1157	1
61	2	12	Fahrer	2	1	1	3	1121	1
61	2	13	Eimer	2	1	1	3	1301	1
61	2	14	Wecker	2	1	1	3	1142	1
61	2	15	Tante	1	2	2	1	1739	2
61	2	16	Onkel	2	2	2	2	1547	3
61	2	17	Tiger	2	1	1	3	1852	1
61	2	18	Rabe	2	2	2	2	919	1
61	2	19	Paket	1	2	2	1	2673	1
61	2	20	Zeitung	1	2	2	1	2004	1
61	2	21	Haifisch	1	2	2	1	1280	1
61	2	22	Zange	2	1	1	3	995	1
61	2	23	Igel	2	1	1	3	1642	1
61	2	24	Katze	1	2	2	1	1256	1
61	2	25	Adler	1	2	2	1	1691	1
61	2	26	Sofa	1	2	2	1	1605	1
61	2	27	Raupe	1	2	2	1	1695	1
61	2	28	Sportler	2	2	2	2	2463	1
61	2	29	Hose 	1	2	2	1	1631	1
61	2	30	Faden	1	2	2	1	1126	1
61	2	31	Dreieck	2	2	2	2	1048	1
61	2	32	Affe	2	1	1	3	1479	1
61	2	33	Geige	1	2	2	1	1565	1
61	2	34	Nilpferd	1	2	2	1	1094	1
61	2	35	Ente	1	2	2	1	1232	1
61	2	36	Tasche	2	1	1	3	1080	1
61	2	37	Nudel	2	1	1	3	915	1
61	2	38	Karte	2	1	1	3	1222	1
61	2	39	Leiter	2	1	1	3	1512	1
61	2	40	Seife	1	2	2	1	1661	1
