VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
64	1	1	Onkel	2	2	2	3	1182	1
64	1	2	Fliege	2	2	2	3	1272	1
64	1	3	Nilpferd	1	1	1	1	1176	1
64	1	4	Affe	2	2	2	3	1034	1
64	1	5	Pilot	2	2	2	3	1052	1
64	1	6	Nudel	2	2	2	3	1007	1
64	1	7	Seife	1	1	1	1	1042	1
64	1	8	Tante	1	1	1	1	1288	1
64	1	9	Deckel	1	1	1	1	1221	1
64	1	10	Sportler	2	2	2	3	994	1
64	1	11	Kirche	2	2	2	3	1005	1
64	1	12	Wecker	2	2	2	3	962	1
64	1	13	Leiter	2	2	2	3	1018	1
64	1	14	Zeitung	1	1	1	1	1011	1
64	1	15	Tiger	2	2	2	3	881	1
64	1	16	Adler	1	1	1	1	1277	1
64	1	17	Ente	1	1	1	1	1041	1
64	1	18	Tasche	2	2	2	3	713	1
64	1	19	Katze	1	1	1	1	885	1
64	1	20	Fahrer	2	2	2	3	795	1
64	1	21	Dreieck	2	2	2	3	881	1
64	1	22	Faden	1	1	1	1	955	1
64	1	23	Sofa	1	1	1	1	1099	1
64	1	24	Karte	2	2	2	3	1206	1
64	1	25	Auto	2	2	2	3	974	1
64	1	26	Jacke	2	2	2	3	889	1
64	1	27	Igel	2	2	2	3	891	1
64	1	28	Zange	2	2	2	3	782	1
64	1	29	Raupe	1	1	1	1	930	1
64	1	30	Biene	1	1	1	1	1141	1
64	1	31	Schnecke	1	1	1	1	960	1
64	1	32	Rabe	2	2	2	3	858	1
64	1	33	Geige	1	1	1	1	1024	1
64	1	34	Ampel	1	1	1	1	964	1
64	1	35	Paket	1	1	1	1	921	1
64	1	36	Maler	1	1	1	1	864	1
64	1	37	Eimer	2	2	2	3	1571	1
64	1	38	Haifisch	1	1	1	1	969	1
64	1	39	Flasche	1	1	1	1	917	1
64	1	40	Hose 	1	1	1	1	853	1
