VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
27	1	1	Zeitung	1	1	1	1	2241	1
27	1	2	Igel	2	2	2	3	1272	1
27	1	3	Onkel	2	2	2	3	1275	1
27	1	4	Sportler	2	2	2	3	1251	1
27	1	5	Sofa	1	1	1	1	2637	1
27	1	6	Pilot	2	2	2	3	1181	1
27	1	7	Nudel	2	2	2	3	1173	1
27	1	8	Deckel	1	1	1	1	1941	1
27	1	9	Faden	1	1	1	1	4112	1
27	1	10	Flasche	1	2	2	4	1769	1
27	1	11	Wecker	2	2	2	3	3734	1
27	1	12	Tiger	2	2	2	3	1130	1
27	1	13	Schnecke	1	1	1	1	1413	1
27	1	14	Maler	1	1	1	1	1353	1
27	1	15	Dreieck	2	2	2	3	1608	1
27	1	16	Affe	2	2	2	3	1325	1
27	1	17	Haifisch	1	1	1	1	1653	1
27	1	18	Katze	1	1	1	1	3012	1
27	1	19	Fahrer	2	2	2	3	1487	1
27	1	20	Adler	1	1	1	1	2046	1
27	1	21	Raupe	1	1	1	1	1971	1
27	1	22	Leiter	2	1	1	2	2289	1
27	1	23	Geige	1	1	1	1	4265	1
27	1	24	Kirche	2	2	2	3	1223	1
27	1	25	Seife	1	1	1	1	2942	1
27	1	26	Auto	2	2	2	3	1517	1
27	1	27	Rabe	2	2	2	3	1408	1
27	1	28	Nilpferd	1	1	1	1	1720	1
27	1	29	Tante	1	1	1	1	1850	1
27	1	30	Zange	2	2	2	3	3096	1
27	1	31	Ampel	1	1	1	1	1761	1
27	1	32	Karte	2	1	1	2	1854	1
27	1	33	Ente	1	2	2	4	2226	1
27	1	34	Paket	1	1	1	1	1762	1
27	1	35	Hose 	1	1	1	1	2898	1
27	1	36	Fliege	2	2	2	3	1674	1
27	1	37	Biene	1	1	1	1	1493	1
27	1	38	Eimer	2	2	2	3	2181	1
27	1	39	Tasche	2	2	2	3	1446	1
27	1	40	Jacke	2	1	1	2	4516	1
