VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
70	1	1	Seife	1	1	1	1	2602	1
70	1	2	Adler	1	2	2	4	1365	1
70	1	3	Dreieck	2	2	2	3	1277	1
70	1	4	Maler	1	1	1	1	1223	1
70	1	5	Karte	2	2	2	3	1480	1
70	1	6	Igel	2	2	2	3	1969	1
70	1	7	Tiger	2	2	2	3	1482	1
70	1	8	Biene	1	1	1	1	1395	1
70	1	9	Onkel	2	2	2	3	1096	1
70	1	10	Raupe	1	2	2	4	2010	1
70	1	11	Jacke	2	2	2	3	1144	1
70	1	12	Geige	1	1	1	1	1212	1
70	1	13	Sofa	1	1	1	1	1416	1
70	1	14	Paket	1	1	1	1	2179	1
70	1	15	Affe	2	2	2	3	1071	1
70	1	16	Ampel	1	1	1	1	1738	1
70	1	17	Rabe	2	2	2	3	1910	1
70	1	18	Fahrer	2	2	2	3	1070	1
70	1	19	Sportler	2	2	2	3	1218	1
70	1	20	Zange	2	2	2	3	1212	1
70	1	21	Zeitung	1	1	1	1	2489	1
70	1	22	Eimer	2	2	2	3	1499	1
70	1	23	Katze	1	1	1	1	2032	1
70	1	24	Kirche	2	2	2	3	1454	1
70	1	25	Wecker	2	2	2	3	2308	1
70	1	26	Pilot	2	2	2	3	1754	1
70	1	27	Flasche	1	1	1	1	2244	1
70	1	28	Hose 	1	1	1	1	2920	1
70	1	29	Tasche	2	2	2	3	2943	1
70	1	30	Fliege	2	2	2	3	1999	1
70	1	31	Haifisch	1	1	1	1	2571	1
70	1	32	Nudel	2	2	2	3	2735	1
70	1	33	Ente	1	1	1	1	2654	1
70	1	34	Nilpferd	1	1	1	1	3068	1
70	1	35	Schnecke	1	1	1	1	4475	1
70	1	36	Deckel	1	2	2	4	2951	1
70	1	37	Auto	2	2	2	3	2782	1
70	1	38	Leiter	2	1	1	2	4179	1
70	1	39	Faden	1	1	1	1	3283	1
70	1	40	Tante	1	1	1	1	3521	1
