VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
6	1	1	Jacke	2	2	1	2	1815	2
6	1	2	Geige	1	1	1	1	1770	1
6	1	3	Sportler	2	1	1	2	2022	1
6	1	4	Katze	1	2	2	4	3481	1
6	1	5	Haifisch	1	1	1	1	1174	1
6	1	6	Rabe	2	1	1	2	2095	1
6	1	7	Affe	2	2	2	3	4066	1
6	1	8	Auto	2	2	2	3	824	1
6	1	9	Zeitung	1	1	1	1	3698	1
6	1	10	Tiger	2	1	1	2	1844	1
6	1	11	Fliege	2	2	2	3	1711	1
6	1	12	Seife	1	2	2	4	1394	1
6	1	13	Nilpferd	1	1	1	1	925	1
6	1	14	Tasche	2	2	2	3	1011	1
6	1	15	Sofa	1	1	1	1	978	1
6	1	16	Eimer	2	2	2	3	1016	1
6	1	17	Adler	1	2	2	4	1516	1
6	1	18	Ampel	1	1	1	1	1468	1
6	1	19	Leiter	2	2	2	3	1186	1
6	1	20	Flasche	1	2	2	4	1436	1
6	1	21	Igel	2	2	2	3	815	1
6	1	22	Wecker	2	2	2	3	1444	1
6	1	23	Kirche	2	1	1	2	1327	1
6	1	24	Zange	2	2	2	3	1470	1
6	1	25	Hose 	1	1	1	1	1159	1
6	1	26	Deckel	1	1	1	1	1489	1
6	1	27	Dreieck	2	1	1	2	1238	1
6	1	28	Paket	1	1	1	1	1196	1
6	1	29	Pilot	2	2	2	3	844	1
6	1	30	Tante	1	1	2	4	1234	2
6	1	31	Maler	1	1	1	1	1056	1
6	1	32	Onkel	2	2	2	3	1174	1
6	1	33	Ente	1	1	1	1	3237	1
6	1	34	Schnecke	1	1	1	1	881	1
6	1	35	Fahrer	2	2	2	3	1009	1
6	1	36	Karte	2	2	2	3	866	1
6	1	37	Nudel	2	1	1	2	1408	1
6	1	38	Biene	1	1	1	1	1069	1
6	1	39	Raupe	1	1	1	1	1028	1
6	1	40	Faden	1	1	1	1	1380	1
