VP	Resp_Config	Trial	Wort	Exp_Resp	First_Resp	Last_Resp	Recognition	RT_first_resp	resp_count
511	1	1	Tante	1	2	1	1	1560	2
511	1	2	Biene	1	1	1	1	1708	1
511	1	3	Jacke	2	1	2	3	1065	2
511	1	4	Flasche	1	1	1	1	1855	1
511	1	5	Ente	1	1	1	1	1108	1
511	1	6	Eimer	2	1	1	2	776	3
511	1	7	Haifisch	1	1	1	1	1557	1
511	1	8	Katze	1	1	1	1	3107	1
511	1	9	Seife	1	1	1	1	1311	1
511	1	10	Adler	1	1	1	1	772	1
511	1	11	Zeitung	1	1	1	1	777	1
511	1	12	Schnecke	1	1	1	1	2383	1
511	1	13	Paket	1	1	1	1	803	1
511	1	14	Fahrer	2	1	1	2	2984	1
511	1	15	Rabe	2	1	1	2	1605	1
511	1	16	Onkel	2	2	2	3	1489	1
511	1	17	Tasche	2	1	1	2	1719	1
511	1	18	Karte	2	2	2	3	1484	1
511	1	19	Affe	2	2	2	3	1233	1
511	1	20	Ampel	1	2	2	4	2389	1
511	1	21	Geige	1	1	1	1	1419	1
511	1	22	Faden	1	2	1	1	1752	7
511	1	23	Igel	2	2	2	3	2580	1
511	1	24	Nilpferd	1	1	1	1	1705	1
511	1	25	Sportler	2	2	2	3	1143	1
511	1	26	Hose 	1	2	2	4	2004	1
511	1	27	Fliege	2	1	1	2	1592	1
511	1	28	Leiter	2	2	2	3	2901	1
511	1	29	Zange	2	2	2	3	1395	1
511	1	30	Auto	2	2	2	3	1600	1
511	1	31	Sofa	1	1	1	1	2060	1
511	1	32	Wecker	2	2	2	3	1369	1
511	1	33	Kirche	2	2	2	3	1591	1
511	1	34	Maler	1	1	1	1	1227	1
511	1	35	Dreieck	2	1	1	2	1280	1
511	1	36	Deckel	1	1	1	1	3565	1
511	1	37	Raupe	1	1	1	1	1267	1
511	1	38	Pilot	2	2	2	3	4247	1
511	1	39	Nudel	2	2	2	3	2468	1
511	1	40	Tiger	2	2	2	3	1353	1
